STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,PRCSS_ENTRPRS_SE_CODE,PRCSS_ENTRPRS_SE,PDSMLPZ_SCTN_CODE,PDSMLPZ_SCTN,TOT_ENTRPRS_CO,EMPLY_CO,EMPLY_AVRG_CO,ECNY_CO,ECNY_AVRG_CO,RETIRE_CO,RETIRE_AVRG_CO,WAGE_AVRG_AM,REGIST_DE,OPERTOR_NM
2019-07,서울,중구,필동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,5,5년 이상 10년 미만,1,86,86.0,3,3.0,1,1.0,41856217.0,2020-10-20,KEDSYS
2019-07,서울,중구,동화동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,14,14.0,2,2.0,0,0.0,21164952.0,2020-10-20,KEDSYS
2019-07,서울,중구,청구동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,14,14.0,0,0.0,1,1.0,40394857.0,2020-10-20,KEDSYS
2019-07,서울,강남구,청담동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,32,32.0,2,2.0,9,9.0,26060833.0,2020-10-20,KEDSYS
2019-07,서울,강남구,대치2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,42593333.0,2020-10-20,KEDSYS
2019-07,서울,강남구,대치4동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,2,2년 이상 5년 미만,1,65,65.0,3,3.0,1,1.0,29122954.0,2020-10-20,KEDSYS
2019-07,서울,강남구,역삼1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,8,4.0,0,0.0,0,0.0,18842667.0,2020-10-20,KEDSYS
2019-07,서울,강남구,압구정동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,5,5.0,0,0.0,0,0.0,39786667.0,2020-10-20,KEDSYS
2019-07,서울,강서구,염창동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,2,47,23.5,1,0.5,2,1.0,26146279.5,2020-10-20,KEDSYS
2019-07,서울,강서구,가양1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,27388667.0,2020-10-20,KEDSYS
2019-07,서울,강서구,등촌1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,35,35.0,1,1.0,7,7.0,13032914.0,2020-10-20,KEDSYS
2019-07,서울,강서구,화곡6동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,60,60년 이상 70년 미만,1,99,99.0,10,10.0,4,4.0,51389387.0,2020-10-20,KEDSYS
2019-07,서울,강서구,방화제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,14,14.0,1,1.0,0,0.0,16147048.0,2020-10-20,KEDSYS
2019-07,서울,관악구,대학동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,7,7.0,0,0.0,2,2.0,12441905.0,2020-10-20,KEDSYS
2019-07,서울,광진구,자양1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,50,50년 이상 60년 미만,1,28,28.0,0,0.0,0,0.0,32682762.0,2020-10-20,KEDSYS
2019-07,서울,구로구,고척1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,60,60년 이상 70년 미만,1,20,20.0,0,0.0,0,0.0,21977867.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로4동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,15155733.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,17507333.0,2020-10-20,KEDSYS
2019-07,서울,금천구,가산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,20,20년 이상 30년 미만,1,48,48.0,6,6.0,0,0.0,33730889.0,2020-10-20,KEDSYS
2019-07,서울,동작구,신대방1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,62,62.0,1,1.0,1,1.0,31664731.0,2020-10-20,KEDSYS
2019-07,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,10,10.0,0,0.0,0,0.0,18706667.0,2020-10-20,KEDSYS
2019-07,서울,마포구,서강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,75,75.0,3,3.0,3,3.0,41677013.0,2020-10-20,KEDSYS
2019-07,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,12,12.0,2,2.0,1,1.0,22996667.0,2020-10-20,KEDSYS
2019-07,서울,마포구,합정동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,11,11.0,0,0.0,0,0.0,26235152.0,2020-10-20,KEDSYS
2019-07,서울,마포구,망원2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,7,7.0,0,0.0,0,0.0,17382476.0,2020-10-20,KEDSYS
2019-07,서울,서초구,반포1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,11,11.0,1,1.0,2,2.0,31930667.0,2020-10-20,KEDSYS
2019-07,서울,서초구,방배2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,4,4.0,1,1.0,0,0.0,32700000.0,2020-10-20,KEDSYS
2019-07,서울,서초구,방배4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,60,60년 이상 70년 미만,1,4,4.0,0,0.0,0,0.0,34979333.0,2020-10-20,KEDSYS
2019-07,서울,서초구,서초3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,66,66.0,6,6.0,2,2.0,49284727.0,2020-10-20,KEDSYS
2019-07,서울,서초구,서초4동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,2,2년 이상 5년 미만,1,4,4.0,1,1.0,0,0.0,49644000.0,2020-10-20,KEDSYS
2019-07,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,8,8.0,0,0.0,0,0.0,21293333.0,2020-10-20,KEDSYS
2019-07,서울,성동구,응봉동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,9,9.0,0,0.0,1,1.0,16250074.0,2020-10-20,KEDSYS
2019-07,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,24,12.0,1,0.5,0,0.0,25100123.0,2020-10-20,KEDSYS
2019-07,서울,성동구,성수1가2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,18,18.0,1,1.0,2,2.0,28982667.0,2020-10-20,KEDSYS
2019-07,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,142,142.0,3,3.0,4,4.0,19037164.0,2020-10-20,KEDSYS
2019-07,서울,성북구,안암동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,30,30년 이상 40년 미만,1,107,107.0,3,3.0,1,1.0,37976474.0,2020-10-20,KEDSYS
2019-07,서울,성북구,돈암2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,8,8.0,0,0.0,0,0.0,20687000.0,2020-10-20,KEDSYS
2019-07,서울,송파구,오금동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,5,5년 이상 10년 미만,1,138,138.0,0,0.0,5,5.0,31658841.0,2020-10-20,KEDSYS
2019-07,서울,송파구,방이1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,11,11.0,1,1.0,2,2.0,24213333.0,2020-10-20,KEDSYS
2019-07,서울,양천구,신월3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,5,5년 이상 10년 미만,1,121,121.0,4,4.0,1,1.0,14085928.0,2020-10-20,KEDSYS
2019-07,서울,용산구,남영동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,13,13.0,0,0.0,3,3.0,25812923.0,2020-10-20,KEDSYS
2019-07,서울,은평구,녹번동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,80,80.0,3,3.0,1,1.0,14958167.0,2020-10-20,KEDSYS
2019-07,서울,종로구,부암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,20567333.0,2020-10-20,KEDSYS
2019-07,서울,종로구,이화동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,10,10년 이상 20년 미만,1,93,93.0,6,6.0,5,5.0,45309792.0,2020-10-20,KEDSYS
2019-07,서울,종로구,청운효자동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,4,4.0,0,0.0,0,0.0,35936667.0,2020-10-20,KEDSYS
2019-07,서울,종로구,종로1.2.3.4가동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,2,14,7.0,3,1.5,0,0.0,25008133.0,2020-10-20,KEDSYS
2019-07,서울,중랑구,신내1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,1559,1559.0,40,40.0,31,31.0,45680363.0,2020-10-20,KEDSYS
2019-07,서울,동대문구,전농1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,36,36.0,6,6.0,3,3.0,29694889.0,2020-10-20,KEDSYS
2019-07,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,35,35.0,1,1.0,0,0.0,43402667.0,2020-10-20,KEDSYS
2019-07,서울,영등포구,당산1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,8,8.0,0,0.0,0,0.0,33090000.0,2020-10-20,KEDSYS
2019-07,서울,영등포구,영등포동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,30,30년 이상 40년 미만,1,359,359.0,1,1.0,6,6.0,36647747.0,2020-10-20,KEDSYS
2019-07,서울,영등포구,당산제2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,50,50년 이상 60년 미만,1,43,43.0,6,6.0,0,0.0,44237830.0,2020-10-20,KEDSYS
2019-07,서울,중구,소공동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,20,20년 이상 30년 미만,1,7,7.0,0,0.0,0,0.0,35371810.0,2020-10-20,KEDSYS
2019-07,서울,중구,소공동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,10,10년 이상 20년 미만,1,15,15.0,0,0.0,0,0.0,28849067.0,2020-10-20,KEDSYS
2019-07,서울,강남구,세곡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,80,80.0,10,10.0,10,10.0,27127800.0,2020-10-20,KEDSYS
2019-07,서울,강남구,세곡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,6,6.0,0,0.0,0,0.0,25259111.0,2020-10-20,KEDSYS
2019-07,서울,중구,다산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,56,56.0,2,2.0,3,3.0,30902000.0,2020-10-20,KEDSYS
2019-07,서울,중구,다산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,31,15.5,4,2.0,0,0.0,24622333.5,2020-10-20,KEDSYS
2019-07,서울,중구,다산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,9,9.0,1,1.0,0,0.0,29599111.0,2020-10-20,KEDSYS
2019-07,서울,중구,중림동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,13407111.0,2020-10-20,KEDSYS
2019-07,서울,중구,신당5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,35,35.0,0,0.0,2,2.0,31515657.0,2020-10-20,KEDSYS
2019-07,서울,중구,필동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,2,2년 이상 5년 미만,1,12,12.0,0,0.0,0,0.0,17889556.0,2020-10-20,KEDSYS
2019-07,서울,중구,필동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,1,1.0,0,0.0,14216000.0,2020-10-20,KEDSYS
2019-07,서울,중구,필동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,25,25.0,1,1.0,0,0.0,36876800.0,2020-10-20,KEDSYS
2019-07,서울,중구,황학동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,3,3.0,0,0.0,0,0.0,16395556.0,2020-10-20,KEDSYS
2019-07,서울,강남구,도곡1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,1,1.0,0,0.0,11920000.0,2020-10-20,KEDSYS
2019-07,서울,중구,명동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,5,5년 이상 10년 미만,1,36,36.0,1,1.0,0,0.0,22128296.0,2020-10-20,KEDSYS
2019-07,서울,중구,명동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,23,11.5,2,1.0,2,1.0,31459077.0,2020-10-20,KEDSYS
2019-07,서울,중구,명동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,2,21,10.5,0,0.0,0,0.0,37144470.5,2020-10-20,KEDSYS
2019-07,서울,중구,명동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,3,3.0,0,0.0,0,0.0,33624000.0,2020-10-20,KEDSYS
2019-07,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,75,75.0,7,7.0,1,1.0,31505493.0,2020-10-20,KEDSYS
2019-07,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,8,8.0,0,0.0,0,0.0,23522667.0,2020-10-20,KEDSYS
2019-07,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,60,60년 이상 70년 미만,1,5,5.0,0,0.0,0,0.0,42856533.0,2020-10-20,KEDSYS
2019-07,서울,중구,광희동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,5,5년 이상 10년 미만,1,1288,1288.0,43,43.0,28,28.0,44907354.0,2020-10-20,KEDSYS
2019-07,서울,강남구,논현1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,10,10년 이상 20년 미만,1,63,63.0,26,26.0,3,3.0,28694984.0,2020-10-20,KEDSYS
2019-07,서울,중구,광희동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,34943111.0,2020-10-20,KEDSYS
2019-07,서울,중구,장충동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,36096000.0,2020-10-20,KEDSYS
2019-07,서울,강남구,개포4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,27,27.0,1,1.0,1,1.0,22645926.0,2020-10-20,KEDSYS
2019-07,서울,강남구,논현2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,16739556.0,2020-10-20,KEDSYS
2019-07,서울,강남구,논현2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,30036000.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,12,12.0,0,0.0,5,5.0,17487778.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,0,0.0,2,2.0,12556741.0,2020-10-20,KEDSYS
2019-07,서울,노원구,하계1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,5,5.0,0,0.0,0,0.0,31400533.0,2020-10-20,KEDSYS
2019-07,서울,광진구,중곡2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,23,23.0,2,2.0,2,2.0,9323130.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로4동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,5,5년 이상 10년 미만,1,9,9.0,0,0.0,2,2.0,31682963.0,2020-10-20,KEDSYS
2019-07,서울,금천구,가산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,11,11.0,4,4.0,0,0.0,21550546.0,2020-10-20,KEDSYS
2019-07,서울,금천구,가산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,31,31.0,1,1.0,0,0.0,28538925.0,2020-10-20,KEDSYS
2019-07,서울,관악구,청룡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,11,11.0,0,0.0,3,3.0,21477333.0,2020-10-20,KEDSYS
2019-07,서울,금천구,독산3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,1,1.0,0,0.0,24680667.0,2020-10-20,KEDSYS
2019-07,서울,금천구,독산3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,30,30년 이상 40년 미만,1,28,28.0,0,0.0,0,0.0,21778952.0,2020-10-20,KEDSYS
2019-07,서울,구로구,신도림동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,20816000.0,2020-10-20,KEDSYS
2019-07,서울,노원구,공릉1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,20,20.0,1,1.0,2,2.0,20934400.0,2020-10-20,KEDSYS
2019-07,서울,노원구,공릉1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,145,145.0,5,5.0,3,3.0,18118952.0,2020-10-20,KEDSYS
2019-07,서울,관악구,신원동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,24,24.0,0,0.0,0,0.0,11793333.0,2020-10-20,KEDSYS
2019-07,서울,노원구,공릉2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,10,10년 이상 20년 미만,1,1390,1390.0,21,21.0,12,12.0,49864255.0,2020-10-20,KEDSYS
2019-07,서울,관악구,은천동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,12,12.0,0,0.0,3,3.0,13208667.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,17,8.5,2,1.0,0,0.0,31158159.0,2020-10-20,KEDSYS
2019-07,서울,관악구,대학동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,8,8.0,0,0.0,0,0.0,25025000.0,2020-10-20,KEDSYS
2019-07,서울,광진구,군자동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,0,0.0,0,0.0,1,1.0,0.0,2020-10-20,KEDSYS
2019-07,서울,구로구,오류제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,7,7.0,0,0.0,1,1.0,43376000.0,2020-10-20,KEDSYS
2019-07,서울,구로구,오류제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,4,4.0,0,0.0,1,1.0,33347333.0,2020-10-20,KEDSYS
2019-07,서울,관악구,미성동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,23500667.0,2020-10-20,KEDSYS
2019-07,서울,구로구,개봉1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,10,10년 이상 20년 미만,1,17,17.0,3,3.0,1,1.0,27222431.0,2020-10-20,KEDSYS
2019-07,서울,구로구,개봉1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,12,12.0,0,0.0,1,1.0,12756000.0,2020-10-20,KEDSYS
2019-07,서울,구로구,개봉1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,12,12.0,0,0.0,0,0.0,16709556.0,2020-10-20,KEDSYS
2019-07,서울,구로구,오류1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,0,0.0,1,1.0,16618074.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,10,5.0,2,1.0,1,0.5,24957270.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,31,31.0,1,1.0,0,0.0,31035183.0,2020-10-20,KEDSYS
2019-07,서울,구로구,오류2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,32982400.0,2020-10-20,KEDSYS
2019-07,서울,관악구,서림동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,18,18.0,1,1.0,2,2.0,16727259.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,24,24.0,0,0.0,1,1.0,37456556.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,5,5.0,0,0.0,0,0.0,47109333.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,11,11.0,2,2.0,1,1.0,20943030.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,18,18.0,0,0.0,0,0.0,24879556.0,2020-10-20,KEDSYS
2019-07,서울,구로구,구로3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,38482667.0,2020-10-20,KEDSYS
2019-07,서울,금천구,독산1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,2,2년 이상 5년 미만,1,154,154.0,5,5.0,5,5.0,36249766.0,2020-10-20,KEDSYS
2019-07,서울,금천구,독산1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,19,19.0,0,0.0,1,1.0,19044632.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,11,11.0,0,0.0,0,0.0,30985697.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,4,4.0,0,0.0,0,0.0,32078000.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,20,20.0,0,0.0,0,0.0,10960800.0,2020-10-20,KEDSYS
2019-07,서울,노원구,상계2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,32771556.0,2020-10-20,KEDSYS
2019-07,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,50,50년 이상 60년 미만,1,19,19.0,0,0.0,0,0.0,32153825.0,2020-10-20,KEDSYS
2019-07,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,27,27.0,3,3.0,1,1.0,20895704.0,2020-10-20,KEDSYS
2019-07,서울,강동구,성내3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,2,11,5.5,0,0.0,0,0.0,33408400.0,2020-10-20,KEDSYS
2019-07,서울,강서구,가양1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,8,8.0,0,0.0,0,0.0,29578333.0,2020-10-20,KEDSYS
2019-07,서울,강남구,일원1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,5,5.0,0,0.0,0,0.0,12524800.0,2020-10-20,KEDSYS
